innings,batting_team,bowling_team,overs_completed,wickets_fallen,current_score,current_run_rate,remaining_overs,wickets_in_hand,target,runs_required,balls_remaining,required_run_rate,pressure_index,final_score,winner
2,Royal Challengers Bangalore,Sunrisers Hyderabad,7.3,7,47,6.47,12.7,3,120,73,76,5.75,0.8887,99,Sunrisers Hyderabad
1,Punjab Kings,Sunrisers Hyderabad,8.8,7,76,8.69,11.2,3,0,0,67,0.0,0.0,140,Punjab Kings
2,Sunrisers Hyderabad,Punjab Kings,12.1,9,94,7.8,7.9,1,141,47,47,5.95,0.7628,133,Punjab Kings
1,Delhi Capitals,Chennai Super Kings,13.3,3,93,7.02,6.7,7,0,0,40,0.0,0.0,136,Chennai Super Kings
2,Chennai Super Kings,Delhi Capitals,18.0,5,136,10.13,2.0,5,137,1,12,0.5,0.0494,151,Chennai Super Kings
1,Royal Challengers Bangalore,Delhi Capitals,14.4,5,134,9.34,5.6,5,0,0,33,0.0,0.0,179,Royal Challengers Bangalore
2,Delhi Capitals,Royal Challengers Bangalore,14.3,8,139,9.75,5.7,2,180,41,34,7.19,0.7374,173,Royal Challengers Bangalore
1,Sunrisers Hyderabad,Royal Challengers Bangalore,13.3,5,86,6.53,6.7,5,0,0,40,0.0,0.0,119,Sunrisers Hyderabad
2,Royal Challengers Bangalore,Sunrisers Hyderabad,6.4,4,33,5.25,13.6,6,120,87,81,6.4,1.219,97,Sunrisers Hyderabad
1,Kolkata Knight Riders,Royal Challengers Bangalore,14.8,7,78,5.28,5.2,3,0,0,31,0.0,0.0,96,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Kolkata Knight Riders,17.4,9,96,6.36,2.6,1,97,1,15,0.38,0.0597,106,Royal Challengers Bangalore
1,Sunrisers Hyderabad,Rajasthan Royals,17.3,8,86,5.01,2.7,2,0,0,16,0.0,0.0,95,Rajasthan Royals
2,Rajasthan Royals,Sunrisers Hyderabad,13.7,7,93,6.83,6.3,3,96,3,37,0.48,0.0703,124,Rajasthan Royals
1,Chennai Super Kings,Sunrisers Hyderabad,9.7,0,67,6.95,10.3,10,0,0,61,0.0,0.0,136,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Chennai Super Kings,17.5,1,136,10.03,2.5,9,137,1,15,0.4,0.0399,159,Sunrisers Hyderabad
1,Kolkata Knight Riders,Royal Challengers Bangalore,15.8,6,142,9.01,4.2,4,0,0,25,0.0,0.0,174,Kolkata Knight Riders
2,Royal Challengers Bangalore,Kolkata Knight Riders,14.0,2,80,5.72,6.0,8,175,95,36,15.83,2.7675,116,Kolkata Knight Riders
1,Delhi Capitals,Royal Challengers Bangalore,7.2,3,53,7.39,12.8,7,0,0,76,0.0,0.0,126,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Delhi Capitals,15.9,0,126,9.06,4.1,10,127,1,24,0.24,0.0265,159,Royal Challengers Bangalore
1,Punjab Kings,Mumbai Indians,13.8,5,85,6.21,6.2,5,0,0,37,0.0,0.0,112,Mumbai Indians
2,Mumbai Indians,Punjab Kings,18.3,2,104,5.69,1.7,8,113,9,10,5.29,0.9297,113,Mumbai Indians
1,Sunrisers Hyderabad,Royal Challengers Bangalore,18.1,8,146,8.11,1.9,2,0,0,11,0.0,0.0,156,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Sunrisers Hyderabad,8.2,2,69,8.49,11.8,8,157,88,70,7.46,0.8787,166,Royal Challengers Bangalore
1,Delhi Capitals,Punjab Kings,13.5,2,82,6.13,6.5,8,0,0,39,0.0,0.0,117,Delhi Capitals
2,Punjab Kings,Delhi Capitals,12.9,7,62,4.84,7.1,3,118,56,42,7.89,1.6302,85,Delhi Capitals
1,Chennai Super Kings,Delhi Capitals,15.5,3,148,9.6,4.5,7,0,0,27,0.0,0.0,183,Chennai Super Kings
2,Delhi Capitals,Chennai Super Kings,9.7,3,80,8.27,10.3,7,184,104,61,10.1,1.2213,153,Chennai Super Kings
1,Chennai Super Kings,Punjab Kings,9.3,1,93,10.03,10.7,9,0,0,64,0.0,0.0,206,Chennai Super Kings
2,Punjab Kings,Chennai Super Kings,10.0,1,64,6.48,10.0,9,207,143,60,14.3,2.2068,131,Chennai Super Kings
1,Kolkata Knight Riders,Mumbai Indians,7.0,3,39,5.7,13.0,7,0,0,78,0.0,0.0,108,Mumbai Indians
2,Mumbai Indians,Kolkata Knight Riders,11.2,1,75,6.76,8.8,9,109,34,52,3.86,0.571,129,Mumbai Indians
1,Chennai Super Kings,Kolkata Knight Riders,18.8,0,120,6.43,1.2,10,0,0,7,0.0,0.0,127,Kolkata Knight Riders
2,Kolkata Knight Riders,Chennai Super Kings,11.2,0,98,8.75,8.8,10,128,30,52,3.41,0.3897,165,Kolkata Knight Riders
1,Mumbai Indians,Kolkata Knight Riders,11.9,4,71,5.97,8.1,6,0,0,48,0.0,0.0,106,Kolkata Knight Riders
2,Kolkata Knight Riders,Mumbai Indians,5.0,3,29,5.94,15.0,7,107,78,90,5.2,0.8754,119,Kolkata Knight Riders
1,Sunrisers Hyderabad,Delhi Capitals,13.0,0,87,6.7,7.0,10,0,0,42,0.0,0.0,138,Sunrisers Hyderabad
2,Delhi Capitals,Sunrisers Hyderabad,13.7,9,80,5.9,6.3,1,139,59,37,9.37,1.5881,101,Sunrisers Hyderabad
1,Mumbai Indians,Chennai Super Kings,10.8,2,76,7.07,9.2,8,0,0,55,0.0,0.0,143,Chennai Super Kings
2,Chennai Super Kings,Mumbai Indians,19.1,2,143,7.5,0.9,8,144,1,5,1.11,0.148,149,Chennai Super Kings
1,Royal Challengers Bangalore,Punjab Kings,16.6,6,141,8.55,3.4,4,0,0,20,0.0,0.0,161,Royal Challengers Bangalore
2,Punjab Kings,Royal Challengers Bangalore,16.6,0,106,6.41,3.4,10,162,56,20,16.47,2.5694,127,Royal Challengers Bangalore
1,Mumbai Indians,Rajasthan Royals,17.4,7,112,6.46,2.6,3,0,0,15,0.0,0.0,125,Rajasthan Royals
2,Rajasthan Royals,Mumbai Indians,15.3,8,107,7.01,4.7,2,126,19,28,4.04,0.5763,127,Rajasthan Royals
1,Chennai Super Kings,Rajasthan Royals,9.4,3,72,7.74,10.6,7,0,0,63,0.0,0.0,154,Chennai Super Kings
2,Rajasthan Royals,Chennai Super Kings,6.0,9,27,4.52,14.0,1,155,128,84,9.14,2.0221,71,Chennai Super Kings
1,Kolkata Knight Riders,Delhi Capitals,7.4,5,50,6.81,12.6,5,0,0,75,0.0,0.0,126,Kolkata Knight Riders
2,Delhi Capitals,Kolkata Knight Riders,10.7,3,44,4.18,9.3,7,127,83,55,8.92,2.134,82,Kolkata Knight Riders
1,Punjab Kings,Delhi Capitals,18.0,9,154,8.57,2.0,1,0,0,12,0.0,0.0,165,Punjab Kings
2,Delhi Capitals,Punjab Kings,19.0,9,121,6.4,1.0,1,166,45,6,45.0,7.0312,125,Punjab Kings
1,Punjab Kings,Mumbai Indians,5.8,5,48,8.41,14.2,5,0,0,85,0.0,0.0,147,Punjab Kings
2,Mumbai Indians,Punjab Kings,10.8,7,79,7.36,9.2,3,148,69,55,7.5,1.019,130,Punjab Kings
1,Rajasthan Royals,Delhi Capitals,9.1,7,65,7.15,10.9,3,0,0,65,0.0,0.0,124,Rajasthan Royals
2,Delhi Capitals,Rajasthan Royals,5.3,5,28,5.34,14.7,5,125,97,88,6.6,1.236,83,Rajasthan Royals
1,Punjab Kings,Rajasthan Royals,6.2,3,32,5.19,13.8,7,0,0,82,0.0,0.0,94,Rajasthan Royals
2,Rajasthan Royals,Punjab Kings,6.7,7,55,8.3,13.3,3,95,40,79,3.01,0.3627,136,Rajasthan Royals
1,Sunrisers Hyderabad,Royal Challengers Bangalore,8.4,2,85,10.21,11.6,8,0,0,69,0.0,0.0,201,Sunrisers Hyderabad
2,Royal Challengers Bangalore,Sunrisers Hyderabad,7.3,4,32,4.46,12.7,6,202,170,76,13.39,3.0022,75,Sunrisers Hyderabad
1,Mumbai Indians,Punjab Kings,11.4,8,58,5.15,8.6,2,0,0,51,0.0,0.0,85,Punjab Kings
2,Punjab Kings,Mumbai Indians,9.5,2,85,10.13,10.5,8,86,1,63,0.1,0.0099,183,Punjab Kings
1,Sunrisers Hyderabad,Chennai Super Kings,7.3,9,62,8.63,12.7,1,0,0,76,0.0,0.0,142,Chennai Super Kings
2,Chennai Super Kings,Sunrisers Hyderabad,5.2,3,49,9.47,14.8,7,143,94,88,6.35,0.6705,161,Chennai Super Kings
1,Kolkata Knight Riders,Sunrisers Hyderabad,19.4,8,150,7.77,0.6,2,0,0,3,0.0,0.0,153,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Kolkata Knight Riders,18.9,8,153,8.85,1.1,2,154,1,6,0.91,0.1028,161,Sunrisers Hyderabad
1,Mumbai Indians,Punjab Kings,15.8,6,128,8.13,4.2,4,0,0,25,0.0,0.0,150,Mumbai Indians
2,Punjab Kings,Mumbai Indians,7.9,1,43,5.56,12.1,9,151,108,72,8.93,1.6061,111,Mumbai Indians
1,Chennai Super Kings,Kolkata Knight Riders,14.8,4,112,7.57,5.2,6,0,0,31,0.0,0.0,144,Chennai Super Kings
2,Kolkata Knight Riders,Chennai Super Kings,14.3,7,79,5.54,5.7,3,145,66,34,11.58,2.0903,105,Chennai Super Kings
1,Rajasthan Royals,Royal Challengers Bangalore,12.5,9,105,8.47,7.5,1,0,0,45,0.0,0.0,141,Rajasthan Royals
2,Royal Challengers Bangalore,Rajasthan Royals,10.4,6,62,5.97,9.6,4,142,80,57,8.33,1.3953,107,Rajasthan Royals
1,Royal Challengers Bangalore,Sunrisers Hyderabad,8.4,5,65,7.78,11.6,5,0,0,69,0.0,0.0,135,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Royal Challengers Bangalore,17.5,7,135,10.01,2.5,3,136,1,15,0.4,0.04,151,Sunrisers Hyderabad
1,Mumbai Indians,Kolkata Knight Riders,8.7,6,53,6.13,11.3,4,0,0,67,0.0,0.0,109,Mumbai Indians
2,Kolkata Knight Riders,Mumbai Indians,8.3,2,41,4.97,11.7,8,110,69,70,5.9,1.1871,99,Mumbai Indians
1,Delhi Capitals,Chennai Super Kings,16.7,7,140,8.39,3.3,3,0,0,19,0.0,0.0,160,Chennai Super Kings
2,Chennai Super Kings,Delhi Capitals,17.0,4,153,9.03,3.0,6,161,8,18,2.67,0.2957,177,Chennai Super Kings
1,Punjab Kings,Sunrisers Hyderabad,7.5,0,41,5.53,12.5,10,0,0,75,0.0,0.0,110,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Punjab Kings,15.6,3,102,6.55,4.4,7,111,9,26,2.05,0.313,128,Sunrisers Hyderabad
1,Kolkata Knight Riders,Mumbai Indians,13.0,0,95,7.36,7.0,10,0,0,42,0.0,0.0,145,Mumbai Indians
2,Mumbai Indians,Kolkata Knight Riders,18.4,4,145,8.48,1.6,6,146,1,9,0.62,0.0731,155,Mumbai Indians
1,Kolkata Knight Riders,Punjab Kings,14.8,6,67,4.57,5.2,4,0,0,31,0.0,0.0,83,Punjab Kings
2,Punjab Kings,Kolkata Knight Riders,15.5,9,83,7.52,4.5,1,84,1,27,0.22,0.0293,106,Punjab Kings
1,Chennai Super Kings,Rajasthan Royals,10.1,9,56,5.6,9.9,1,0,0,59,0.0,0.0,89,Rajasthan Royals
2,Rajasthan Royals,Chennai Super Kings,14.3,8,89,6.6,5.7,2,90,1,34,0.18,0.0273,115,Rajasthan Royals
1,Rajasthan Royals,Punjab Kings,10.7,1,88,8.28,9.3,9,0,0,55,0.0,0.0,160,Rajasthan Royals
2,Punjab Kings,Rajasthan Royals,10.6,7,100,9.48,9.4,3,161,61,56,6.49,0.6846,160,Rajasthan Royals
1,Chennai Super Kings,Kolkata Knight Riders,11.8,5,82,6.97,8.2,5,0,0,49,0.0,0.0,134,Chennai Super Kings
2,Kolkata Knight Riders,Chennai Super Kings,9.9,5,58,5.88,10.1,5,135,77,60,7.62,1.2959,112,Chennai Super Kings
1,Kolkata Knight Riders,Chennai Super Kings,6.1,5,33,5.45,13.9,5,0,0,83,0.0,0.0,91,Chennai Super Kings
2,Chennai Super Kings,Kolkata Knight Riders,13.4,3,91,7.77,6.6,7,92,1,39,0.15,0.0193,141,Chennai Super Kings
1,Rajasthan Royals,Mumbai Indians,7.2,3,60,8.39,12.8,7,0,0,76,0.0,0.0,167,Rajasthan Royals
2,Mumbai Indians,Rajasthan Royals,5.5,1,33,6.0,14.5,9,168,135,87,9.31,1.5517,109,Rajasthan Royals
1,Delhi Capitals,Royal Challengers Bangalore,17.6,8,115,6.59,2.4,2,0,0,14,0.0,0.0,126,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Delhi Capitals,6.6,6,59,8.95,13.4,4,127,68,80,5.07,0.5665,153,Royal Challengers Bangalore
1,Delhi Capitals,Kolkata Knight Riders,18.5,0,134,7.29,1.5,10,0,0,9,0.0,0.0,146,Delhi Capitals
2,Kolkata Knight Riders,Delhi Capitals,12.7,0,91,7.18,7.3,10,147,56,43,7.67,1.0682,141,Delhi Capitals
1,Kolkata Knight Riders,Punjab Kings,15.6,7,154,9.93,4.4,3,0,0,26,0.0,0.0,189,Kolkata Knight Riders
2,Punjab Kings,Kolkata Knight Riders,17.1,6,107,6.3,2.9,4,190,83,17,28.62,4.5429,119,Kolkata Knight Riders
1,Punjab Kings,Sunrisers Hyderabad,9.2,5,87,9.54,10.8,5,0,0,64,0.0,0.0,161,Punjab Kings
2,Sunrisers Hyderabad,Punjab Kings,13.7,9,119,8.74,6.3,1,162,43,37,6.83,0.7815,159,Punjab Kings
1,Royal Challengers Bangalore,Rajasthan Royals,16.2,8,125,7.75,3.8,2,0,0,22,0.0,0.0,148,Royal Challengers Bangalore
2,Rajasthan Royals,Royal Challengers Bangalore,17.7,7,125,7.09,2.3,3,149,24,13,10.43,1.4711,138,Royal Challengers Bangalore
1,Mumbai Indians,Sunrisers Hyderabad,5.9,8,32,5.43,14.1,2,0,0,84,0.0,0.0,84,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Mumbai Indians,8.1,5,77,9.62,11.9,5,85,8,71,0.67,0.0696,161,Sunrisers Hyderabad
1,Royal Challengers Bangalore,Mumbai Indians,18.5,3,114,6.19,1.5,7,0,0,9,0.0,0.0,121,Royal Challengers Bangalore
2,Mumbai Indians,Royal Challengers Bangalore,8.3,9,39,4.79,11.7,1,122,83,70,7.09,1.4802,72,Royal Challengers Bangalore
1,Royal Challengers Bangalore,Rajasthan Royals,9.9,8,86,8.78,10.1,2,0,0,60,0.0,0.0,148,Royal Challengers Bangalore
2,Rajasthan Royals,Royal Challengers Bangalore,8.6,2,54,6.36,11.4,8,149,95,68,8.33,1.3097,130,Royal Challengers Bangalore
1,Punjab Kings,Rajasthan Royals,18.0,7,152,8.49,2.0,3,0,0,12,0.0,0.0,163,Punjab Kings
2,Rajasthan Royals,Punjab Kings,10.6,7,65,6.16,9.4,3,164,99,56,10.53,1.7094,109,Punjab Kings
1,Rajasthan Royals,Kolkata Knight Riders,10.3,1,69,6.79,9.7,9,0,0,58,0.0,0.0,123,Kolkata Knight Riders
2,Kolkata Knight Riders,Rajasthan Royals,15.5,3,97,6.3,4.5,7,124,27,27,6.0,0.9524,124,Kolkata Knight Riders
1,Rajasthan Royals,Delhi Capitals,17.7,3,113,6.4,2.3,7,0,0,13,0.0,0.0,127,Delhi Capitals
2,Delhi Capitals,Rajasthan Royals,16.8,6,127,9.51,3.2,4,128,1,19,0.31,0.0326,148,Delhi Capitals
1,Royal Challengers Bangalore,Delhi Capitals,16.7,6,167,10.02,3.3,4,0,0,19,0.0,0.0,189,Royal Challengers Bangalore
2,Delhi Capitals,Royal Challengers Bangalore,7.3,9,33,4.59,12.7,1,190,157,76,12.36,2.6928,70,Royal Challengers Bangalore
1,Sunrisers Hyderabad,Punjab Kings,14.5,1,77,5.36,5.5,9,0,0,33,0.0,0.0,109,Punjab Kings
2,Punjab Kings,Sunrisers Hyderabad,5.8,2,45,7.85,14.2,8,110,65,85,4.58,0.5834,156,Punjab Kings
1,Delhi Capitals,Rajasthan Royals,14.6,3,135,9.27,5.4,7,0,0,32,0.0,0.0,182,Delhi Capitals
2,Rajasthan Royals,Delhi Capitals,16.1,5,81,5.07,3.9,5,183,102,23,26.15,5.1578,98,Delhi Capitals
1,Sunrisers Hyderabad,Royal Challengers Bangalore,8.0,4,59,7.42,12.0,6,0,0,72,0.0,0.0,144,Sunrisers Hyderabad
2,Royal Challengers Bangalore,Sunrisers Hyderabad,8.2,1,54,6.69,11.8,9,145,91,70,7.71,1.1525,135,Sunrisers Hyderabad
1,Mumbai Indians,Royal Challengers Bangalore,8.8,8,64,7.35,11.2,2,0,0,67,0.0,0.0,116,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Mumbai Indians,11.1,0,81,7.32,8.9,10,117,36,53,4.04,0.5519,146,Royal Challengers Bangalore
1,Kolkata Knight Riders,Chennai Super Kings,15.8,8,133,8.43,4.2,2,0,0,25,0.0,0.0,156,Kolkata Knight Riders
2,Chennai Super Kings,Kolkata Knight Riders,13.4,9,115,8.64,6.6,1,157,42,39,6.36,0.7361,153,Kolkata Knight Riders
1,Chennai Super Kings,Delhi Capitals,6.0,5,29,4.85,14.0,5,0,0,84,0.0,0.0,87,Delhi Capitals
2,Delhi Capitals,Chennai Super Kings,14.5,0,85,5.92,5.5,10,88,3,33,0.55,0.0929,117,Delhi Capitals
1,Royal Challengers Bangalore,Sunrisers Hyderabad,13.6,8,82,6.07,6.4,2,0,0,38,0.0,0.0,105,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Royal Challengers Bangalore,14.9,5,82,5.54,5.1,5,106,24,30,4.71,0.8502,107,Sunrisers Hyderabad
1,Delhi Capitals,Rajasthan Royals,8.1,2,54,6.78,11.9,8,0,0,71,0.0,0.0,121,Rajasthan Royals
2,Rajasthan Royals,Delhi Capitals,8.9,4,86,9.69,11.1,6,122,36,66,3.24,0.3344,164,Rajasthan Royals
1,Delhi Capitals,Royal Challengers Bangalore,15.3,1,98,6.45,4.7,9,0,0,28,0.0,0.0,128,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Delhi Capitals,13.0,1,106,8.19,7.0,9,129,23,42,3.29,0.4017,166,Royal Challengers Bangalore
1,Delhi Capitals,Mumbai Indians,15.8,4,90,5.73,4.2,6,0,0,25,0.0,0.0,113,Mumbai Indians
2,Mumbai Indians,Delhi Capitals,19.0,3,113,7.12,1.0,7,114,1,6,1.0,0.1404,119,Mumbai Indians
1,Punjab Kings,Sunrisers Hyderabad,17.7,2,99,5.62,2.3,8,0,0,13,0.0,0.0,111,Punjab Kings
2,Sunrisers Hyderabad,Punjab Kings,9.4,6,53,5.64,10.6,4,112,59,63,5.57,0.9876,103,Punjab Kings
1,Punjab Kings,Kolkata Knight Riders,17.7,1,181,10.23,2.3,9,0,0,13,0.0,0.0,205,Punjab Kings
2,Kolkata Knight Riders,Punjab Kings,6.9,0,70,10.25,13.1,10,206,136,78,10.38,1.0127,188,Punjab Kings
1,Sunrisers Hyderabad,Royal Challengers Bangalore,18.0,6,107,5.99,2.0,4,0,0,12,0.0,0.0,115,Sunrisers Hyderabad
2,Royal Challengers Bangalore,Sunrisers Hyderabad,10.8,8,71,6.59,9.2,2,116,45,55,4.89,0.742,113,Sunrisers Hyderabad
1,Delhi Capitals,Sunrisers Hyderabad,8.7,5,79,9.17,11.3,5,0,0,67,0.0,0.0,163,Delhi Capitals
2,Sunrisers Hyderabad,Delhi Capitals,16.3,7,118,7.28,3.7,3,164,46,22,12.43,1.7074,140,Delhi Capitals
1,Mumbai Indians,Royal Challengers Bangalore,9.3,0,70,7.62,10.7,10,0,0,64,0.0,0.0,154,Mumbai Indians
2,Royal Challengers Bangalore,Mumbai Indians,10.2,9,95,9.35,9.8,1,155,60,58,6.12,0.6545,148,Mumbai Indians
1,Chennai Super Kings,Delhi Capitals,7.1,4,59,8.31,12.9,6,0,0,77,0.0,0.0,151,Chennai Super Kings
2,Delhi Capitals,Chennai Super Kings,17.9,1,93,5.24,2.1,9,152,59,12,28.1,5.3626,104,Chennai Super Kings
1,Royal Challengers Bangalore,Rajasthan Royals,12.0,9,100,8.34,8.0,1,0,0,48,0.0,0.0,142,Royal Challengers Bangalore
2,Rajasthan Royals,Royal Challengers Bangalore,12.2,7,62,5.12,7.8,3,143,81,46,10.38,2.0273,94,Royal Challengers Bangalore
1,Kolkata Knight Riders,Delhi Capitals,14.6,7,115,7.89,5.4,3,0,0,32,0.0,0.0,144,Delhi Capitals
2,Delhi Capitals,Kolkata Knight Riders,8.2,5,69,8.46,11.8,5,145,76,70,6.44,0.7612,150,Delhi Capitals
1,Mumbai Indians,Delhi Capitals,14.8,7,111,7.53,5.2,3,0,0,31,0.0,0.0,143,Mumbai Indians
2,Delhi Capitals,Mumbai Indians,10.2,9,56,5.54,9.8,1,144,88,58,8.98,1.6209,86,Mumbai Indians
1,Rajasthan Royals,Punjab Kings,11.8,1,78,6.69,8.2,9,0,0,49,0.0,0.0,135,Rajasthan Royals
2,Punjab Kings,Rajasthan Royals,19.5,8,88,4.52,0.5,2,136,48,3,96.0,21.2389,89,Rajasthan Royals
1,Royal Challengers Bangalore,Punjab Kings,11.6,9,78,6.75,8.4,1,0,0,50,0.0,0.0,115,Punjab Kings
2,Punjab Kings,Royal Challengers Bangalore,9.4,1,56,5.99,10.6,9,116,60,63,5.66,0.9449,118,Punjab Kings
1,Royal Challengers Bangalore,Rajasthan Royals,19.4,9,139,7.2,0.6,1,0,0,3,0.0,0.0,142,Royal Challengers Bangalore
2,Rajasthan Royals,Royal Challengers Bangalore,10.6,3,53,5.07,9.4,7,143,90,56,9.57,1.8876,100,Royal Challengers Bangalore
1,Delhi Capitals,Mumbai Indians,19.2,7,172,9.01,0.8,3,0,0,4,0.0,0.0,177,Delhi Capitals
2,Mumbai Indians,Delhi Capitals,9.6,3,59,6.19,10.4,7,178,119,62,11.44,1.8481,109,Delhi Capitals
1,Royal Challengers Bangalore,Kolkata Knight Riders,11.0,4,97,8.89,9.0,6,0,0,54,0.0,0.0,161,Royal Challengers Bangalore
2,Kolkata Knight Riders,Royal Challengers Bangalore,9.6,2,58,6.08,10.4,8,162,104,62,10.0,1.6447,111,Royal Challengers Bangalore
1,Punjab Kings,Mumbai Indians,7.4,1,64,8.74,12.6,9,0,0,75,0.0,0.0,175,Punjab Kings
2,Mumbai Indians,Punjab Kings,18.6,6,123,6.63,1.4,4,176,53,8,37.86,5.7104,131,Punjab Kings
1,Mumbai Indians,Sunrisers Hyderabad,14.8,5,91,6.17,5.2,5,0,0,31,0.0,0.0,115,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Mumbai Indians,16.9,9,106,6.31,3.1,1,116,10,18,3.23,0.5119,117,Sunrisers Hyderabad
1,Royal Challengers Bangalore,Punjab Kings,9.1,4,69,7.66,10.9,6,0,0,65,0.0,0.0,147,Punjab Kings
2,Punjab Kings,Royal Challengers Bangalore,8.7,0,83,9.58,11.3,10,148,65,67,5.75,0.6002,205,Punjab Kings
1,Sunrisers Hyderabad,Delhi Capitals,8.1,7,49,6.14,11.9,3,0,0,71,0.0,0.0,97,Delhi Capitals
2,Delhi Capitals,Sunrisers Hyderabad,15.3,4,97,9.83,4.7,6,98,1,28,0.21,0.0214,139,Delhi Capitals
1,Royal Challengers Bangalore,Sunrisers Hyderabad,6.8,1,47,7.02,13.2,9,0,0,79,0.0,0.0,123,Royal Challengers Bangalore
2,Sunrisers Hyderabad,Royal Challengers Bangalore,5.5,8,26,4.89,14.5,2,124,98,87,6.76,1.3824,73,Royal Challengers Bangalore
1,Mumbai Indians,Punjab Kings,9.5,8,68,7.23,10.5,2,0,0,63,0.0,0.0,119,Mumbai Indians
2,Punjab Kings,Mumbai Indians,14.5,3,84,5.86,5.5,7,120,36,33,6.55,1.1177,116,Mumbai Indians
1,Sunrisers Hyderabad,Mumbai Indians,5.5,6,26,4.84,14.5,4,0,0,87,0.0,0.0,80,Mumbai Indians
2,Mumbai Indians,Sunrisers Hyderabad,14.7,0,80,9.15,5.3,10,81,1,31,0.19,0.0208,135,Mumbai Indians
1,Chennai Super Kings,Rajasthan Royals,9.0,6,63,7.03,11.0,4,0,0,66,0.0,0.0,121,Rajasthan Royals
2,Rajasthan Royals,Chennai Super Kings,12.7,8,118,9.35,7.3,2,122,4,43,0.55,0.0588,168,Rajasthan Royals
1,Sunrisers Hyderabad,Rajasthan Royals,17.6,0,136,7.76,2.4,10,0,0,14,0.0,0.0,156,Rajasthan Royals
2,Rajasthan Royals,Sunrisers Hyderabad,15.9,7,156,9.9,4.1,3,157,1,24,0.24,0.0242,183,Rajasthan Royals
1,Royal Challengers Bangalore,Mumbai Indians,14.0,5,117,8.39,6.0,5,0,0,36,0.0,0.0,158,Royal Challengers Bangalore
2,Mumbai Indians,Royal Challengers Bangalore,8.3,3,64,7.81,11.7,7,159,95,70,8.12,1.0397,141,Royal Challengers Bangalore
1,Mumbai Indians,Delhi Capitals,14.6,7,87,6.0,5.4,3,0,0,32,0.0,0.0,107,Mumbai Indians
2,Delhi Capitals,Mumbai Indians,8.0,9,44,5.61,12.0,1,108,64,72,5.33,0.9501,89,Mumbai Indians
1,Rajasthan Royals,Delhi Capitals,6.8,1,42,6.22,13.2,9,0,0,79,0.0,0.0,124,Rajasthan Royals
2,Delhi Capitals,Rajasthan Royals,17.2,9,103,6.01,2.8,1,125,22,16,7.86,1.3078,115,Rajasthan Royals
1,Delhi Capitals,Kolkata Knight Riders,7.0,6,35,5.04,13.0,4,0,0,78,0.0,0.0,89,Kolkata Knight Riders
2,Kolkata Knight Riders,Delhi Capitals,9.9,4,89,9.78,10.1,6,90,1,60,0.1,0.0102,171,Kolkata Knight Riders
1,Kolkata Knight Riders,Delhi Capitals,14.1,5,83,5.92,5.9,5,0,0,35,0.0,0.0,110,Delhi Capitals
2,Delhi Capitals,Kolkata Knight Riders,18.0,6,110,8.81,2.0,4,111,1,12,0.5,0.0568,123,Delhi Capitals
1,Rajasthan Royals,Punjab Kings,16.3,4,104,6.4,3.7,6,0,0,22,0.0,0.0,122,Punjab Kings
2,Punjab Kings,Rajasthan Royals,18.3,6,122,6.82,1.7,4,123,1,10,0.59,0.0865,131,Punjab Kings
1,Chennai Super Kings,Delhi Capitals,15.4,7,125,8.14,4.6,3,0,0,27,0.0,0.0,153,Chennai Super Kings
2,Delhi Capitals,Chennai Super Kings,10.1,6,62,6.22,9.9,4,154,92,59,9.29,1.4936,113,Chennai Super Kings
1,Rajasthan Royals,Delhi Capitals,14.9,4,114,7.69,5.1,6,0,0,30,0.0,0.0,150,Rajasthan Royals
2,Delhi Capitals,Rajasthan Royals,18.0,8,135,7.52,2.0,2,151,16,12,8.0,1.0638,145,Rajasthan Royals
1,Kolkata Knight Riders,Punjab Kings,6.6,7,34,5.23,13.4,3,0,0,80,0.0,0.0,87,Punjab Kings
2,Punjab Kings,Kolkata Knight Riders,14.9,6,87,6.35,5.1,4,88,1,30,0.2,0.0315,109,Punjab Kings
1,Rajasthan Royals,Mumbai Indians,8.9,4,85,9.57,11.1,6,0,0,66,0.0,0.0,174,Rajasthan Royals
2,Mumbai Indians,Rajasthan Royals,10.8,5,79,7.37,9.2,5,175,96,55,10.43,1.4152,129,Rajasthan Royals
1,Delhi Capitals,Kolkata Knight Riders,18.8,8,165,8.81,1.2,2,0,0,7,0.0,0.0,172,Delhi Capitals
2,Kolkata Knight Riders,Delhi Capitals,6.5,6,66,10.27,13.5,4,173,107,81,7.93,0.7722,156,Delhi Capitals
1,Royal Challengers Bangalore,Mumbai Indians,7.6,2,44,5.81,12.4,8,0,0,74,0.0,0.0,113,Mumbai Indians
